created_at,full_text,in_reply_to_screen_name,lang,tweet_url,label,word_count,text_svm,text_bert,label_id
Tue Jul 15 02:05:35 +0000 2025,@CommuterLine ini kalian bikin jadwal bagaimana ya? Di stasiun duri kereta ke tangerang udah masuk dua kali kereta arah tanah abang manggarai dari 08.45 sampai sekarang ga ada yang masuk? Emang hobi numpuk penumpang? Di duri udah penuh nanti di tanah abang tambah penuh lagi,CommuterLine,in,https://x.com/undefined/status/1944941381342126167,Keterlambatan,45,kalian bikin jadwal bagaimana stasiun duri kereta tangerang masuk kali kereta arah tanah abang manggarai waktu jam sekarang ada masuk emang hobi numpuk tumpang di duri penuh di tanah abang tambah penuh,ini kalian bikin jadwal bagaimana ya di stasiun duri kereta ke tangerang sudah masuk dua kali kereta arah tanah abang manggarai dari waktu_jam sampai sekarang tidak ada yang masuk emang hobi numpuk penumpang di duri sudah penuh nanti di tanah abang tambah penuh lagi,0
Mon Apr 21 11:40:41 +0000 2025,@CommuterLine Malam admin. Mau nanya emang di st gondangdia gaada jadwal krl lagi ya di antara 18.20-18.30 krn menunggu pemberangkatan kajj? Tadi nunggu dr 18.20 di gondangdia baru lewat ka jakot-bogor 1384 di 18.30an krn nunggu kajj lewat dulu. Numpuk bgt jadinya Min.,CommuterLine,in,https://x.com/undefined/status/1914283143865028633,Keterlambatan,43,malam admin mau tanya emang st gondangdia gaada jadwal krl ya antara waktu jam waktu jam tunggu berangkat kajj tadi nunggu waktu jam gondangdia baru lewat ka jakot bogor angka angka 30an nunggu kajj lewat dulu numpuk banget jadi admin,malam admin mau bertanya emang di st gondangdia gaada jadwal krl lagi ya di antara waktu_jam waktu_jam karena menunggu pemberangkatan kajj tadi nunggu dari waktu_jam di gondangdia baru lewat ka jakot bogor angka di angka 30an karena nunggu kajj lewat dulu numpuk banget jadinya admin,0
Tue Apr 04 04:44:55 +0000 2023,@CommuterLine Tolong banget nih @CommuterLine kalau ngatur jadwal tuh bisa beneran dikit gak ya. Kereta dari citayam terakhir sblm jadwal ini 11.34 kemudian jaraknya 12.01 Harus nunggu sekitar stgh jam nunggu kereta selanjutnya. Agak ngotak dikit Biasa ada kereta 11.45 ini gak ada lagi. https://t.co/7LZ1kNXG6a,CommuterLine,in,https://x.com/undefined/status/1643112386939994112,Keterlambatan,45,banget nih kalau ngatur jadwal tuh beneran dikit ya kereta citayam akhir sblm jadwal waktu jam kemudian jarak waktu jam nunggu stgh jam nunggu kereta lanjut ngotak dikit biasa kereta waktu jam tidak lagi,tolong banget nih kalau ngatur jadwal tuh bisa beneran dikit tidak ya kereta dari citayam terakhir sblm jadwal ini waktu_jam kemudian jaraknya waktu_jam harus nunggu sekitar stgh jam nunggu kereta selanjutnya agak ngotak dikit biasa ada kereta waktu_jam ini tidak ada lagi,0
Fri Oct 25 11:44:07 +0000 2024,@CommuterLine @KAI121 TERNYATA 5126 JUGA DELAY. JADI MMG KONTOL KCI DAN KAI.,CommuterLine,in,https://x.com/undefined/status/1849778968171512128,Keterlambatan,12,nyata angka delay jadi mmg kontol kci kai,ternyata angka juga delay jadi mmg kontol kci dan kai,0
Wed Feb 08 23:00:20 +0000 2023,@CommuterLine @coklat_keju88 KAI minta maaf trs tanpa ada usaha pembenahan yg optimal... Tolong juga yg kasus prank segerombolan pemuda yg meneriaki salah satu penumpang dengan meneriaki copet diusut..kan ada CCTV....bahaya bgt.....kalau sampai org yg kena prank itu di hakimi masa gmn?,CommuterLine,in,https://x.com/undefined/status/1623456727030194179,Pelayanan,41,kai minta maaf terus usaha benah optimal juga kasus prank gerombol pemuda riak salah satu tumpang riak copet usut kan ada cctv bahaya banget kalau orang kena prank di hakim masa bagaimana,kai minta maaf terus tanpa ada usaha pembenahan yang optimal tolong juga yang kasus prank segerombolan pemuda yang meneriaki salah satu penumpang dengan meneriaki copet diusut kan ada cctv bahaya banget kalau sampai orang yang kena prank itu di hakimi masa bagaimana,2
Fri Dec 19 01:19:45 +0000 2025,@CommuterLine ini kereta jalan atau tdk min? Di tgr uda lama bgt. Klo ga jalan krn ada insiden sy turun,CommuterLine,in,https://x.com/undefined/status/2001824744451248256,Keterlambatan,20,kereta jalan admin tgr uda lama banget kalau tidak jalan ada insiden turun,ini kereta jalan atau tidak admin di tgr uda lama banget kalau tidak jalan karena ada insiden saya turun,0
Fri Aug 29 06:24:39 +0000 2025,@CommuterLine min ini kalo jam segini emg rangkaian keretanya dikit ya? Udh nunggu hampir 20 menit kereta dr kota - bogor masih blm tersedia anjai,CommuterLine,in,https://x.com/undefined/status/1961314034759958665,Keterlambatan,25,admin kalau jam gin emg rangkai kereta dikit sudah nunggu hampir angka menit kereta kota bogor belum sedia anja,admin ini kalau jam segini emg rangkaian keretanya dikit ya sudah nunggu hampir angka menit kereta dari kota bogor masih belum tersedia anjai,0
Fri Nov 03 01:06:20 +0000 2023,@CommuterLine @budiyant61277 @kai Tapi kenapa Yang Dari rangkas ke Tanah abang jadi delay juga?,CommuterLine,in,https://x.com/undefined/status/1720245994196263117,Keterlambatan,14,kenapa dari rangkas tanah abang jadi delay,tapi kenapa yang dari rangkas ke tanah abang jadi delay juga,0
Wed Jul 30 00:22:50 +0000 2025,@CommuterLine Di pagi2 tuh jam 5.53 selanjutnya jam 6.07 terus ada lagi 6.20 terus 6.37. beda 15 menitan lebih aja udah bikin jadi pepes,CommuterLine,in,https://x.com/undefined/status/1950351341202604087,Kepadatan,24,pagi2 tuh jam waktu jam lanjut jam waktu jam terus lagi waktu jam terus waktu jam beda angka menit lebih sudah bikin jadi pepes,di pagi2 tuh jam waktu_jam selanjutnya jam waktu_jam terus ada lagi waktu_jam terus waktu_jam beda angka menitan lebih saja sudah bikin jadi pepes,1
Thu Jul 27 09:48:09 +0000 2023,@CommuterLine tlong lbh dperhatikan jdwal kebrangkatan jkarta-bogor saat jam plang kerja jngan d tmpuk n rentang wktu yg lama n rangkaian gerbong yg sdkit Jd numpuk d stasiun pnp nya lbh memanusiakanlah sdkit manusia,CommuterLine,in,https://x.com/undefined/status/1684500913808117761,Kepadatan,34,tlong lbh dperhatikan jdwal kebrangkatan jkarta bogor jam plang kerja jngan d tmpuk n rentang wktu lama n rangkai gerbong sdkit jadi numpuk d stasiun pnp nya lbh manusia sdkit manusia,tlong lbh dperhatikan jdwal kebrangkatan jkarta bogor saat jam plang kerja jngan d tmpuk n rentang wktu yang lama n rangkaian gerbong yang sdkit jadi numpuk d stasiun pnp nya lbh memanusiakanlah sdkit manusia,1
Fri Jun 09 10:24:41 +0000 2023,@CommuterLine @CurhatKRL min mau tanya dong lg ada gangguan apa gimana ya? Udah hampir sejam nunggu kereta di st. Kramat.. kereta ke cikarang ga lewat lewat ,CommuterLine,in,https://x.com/undefined/status/1667115493474578434,Keterlambatan,26,admin mau tanya dong ada ganggu apa bagaimana sudah hampir jam nunggu kereta st kramat kereta cikarang lewat lewat,admin mau bertanya dong lagi ada gangguan apa bagaimana ya sudah hampir sejam nunggu kereta di st kramat kereta ke cikarang tidak lewat lewat,0
Tue Sep 16 23:33:37 +0000 2025,@CommuterLine ini kenapa kereta udah delay 23 menit di tanah abang ya? Yang bener aja 23 menit loh,CommuterLine,in,https://x.com/undefined/status/1968095961965875672,Keterlambatan,18,kenapa kereta delay angka menit tanah abang yang bener angka menit loh,ini kenapa kereta sudah delay angka menit di tanah abang ya yang bener saja angka menit loh,0
Thu Nov 14 11:22:14 +0000 2024,@CommuterLine bekasi cikarang telat? Sudirman baru penuh https://t.co/QbOarrdT2B,CommuterLine,in,https://x.com/undefined/status/1857021218504769882,Keterlambatan,8,bekas cikarang telat sudirman baru penuh,bekasi cikarang telat sudirman baru penuh,0
Sat Dec 20 02:42:46 +0000 2025,@CommuterLine kampung bandan - duri delay teroooossss. 30 menit plisssssss,CommuterLine,in,https://x.com/undefined/status/2002208023092359571,Keterlambatan,10,kampung bandan duri delay teroooossss angka menit plisssssss,kampung bandan duri delay teroooossss angka menit plisssssss,0
Fri Dec 20 14:44:51 +0000 2024,@CommuterLine lama anjeenggg,CommuterLine,in,https://x.com/undefined/status/1870118171010838970,Keterlambatan,3,lama anjeenggg,lama anjeenggg,0
Wed Dec 27 10:54:37 +0000 2023,@CommuterLine ini kemana kereta arah Bogor? Orang udah numpuk di peron ini di stasoun Jakarta Kota ada apa kok lama datangnya? https://t.co/aCqy6EWGwv,CommuterLine,in,https://x.com/undefined/status/1739962984703865079,Keterlambatan,22,mana kereta arah bogor orang numpuk peron di stasoun jakarta kota apa kok lama datang,ini kemana kereta arah bogor orang sudah numpuk di peron ini di stasoun jakarta kota ada apa kok lama datangnya,0
Fri Mar 15 01:20:02 +0000 2024,@CommuterLine @jalur5_ @jalurbekasi ada apakah? Ko padet banget ya https://t.co/vtDZ1SdsZr,CommuterLine,in,https://x.com/undefined/status/1768447030266081463,Kepadatan,10,apakah ko padet banget,ada apakah ko padet banget ya,1
Wed Dec 17 15:17:47 +0000 2025,@CommuterLine Menurut saya ini bukan karena pasar kak karena spot baunya terjadi di tempat duduk dekat toilet stasiun saja. Diluar itu tidak bau. Termasuk di pasarnya sendiri.,CommuterLine,in,https://x.com/undefined/status/2001310867153949032,Kebersihan,27,saya bukan pasar kak spot bau jadi tempat duduk dekat toilet stasiun luar tidak bau masuk pasar sendiri,menurut saya ini bukan karena pasar kak karena spot baunya terjadi di tempat duduk dekat toilet stasiun saja diluar itu tidak bau termasuk di pasarnya sendiri,4
Fri May 24 03:45:25 +0000 2024,@CommuterLine schedule lo kaya sampah di depature screen tujuan jakarta kota 10.45 tapi 10.40 udah jalan. Gak bisa apa tepat waktu sekali aja?,CommuterLine,in,https://x.com/undefined/status/1793850768342343803,Keterlambatan,23,schedule kamu kaya sampah depature screen tuju jakarta kota waktu jam waktu jam jalan bisa apa tepat waktu sekali,schedule kamu kaya sampah di depature screen tujuan jakarta kota waktu_jam tapi waktu_jam sudah jalan tidak bisa apa tepat waktu sekali saja,0
Fri Oct 18 01:48:34 +0000 2024,@CommuterLine plis kalo bikin jadwal yang bener doang jangan tbtb berubah kereta rame bgt orang2 yg masi belom naik kereta jg banyak bgt kereta cikarang - angke momen seperti ini bisa buat para oknum pencopet ataupun pelecehan seksual beraksi. https://t.co/1KFhdeAV9b,CommuterLine,in,https://x.com/undefined/status/1847092374461428050,Keamanan,40,kalau bikin jadwal bener jangan tbtb ubah kereta rame banget orang2 mas naik kereta jg banyak banget kereta cikarang angke momen ini buat oknum copet atau leceh seksual aksi,tolong kalau bikin jadwal yang bener saja jangan tbtb berubah kereta rame banget orang2 yang masi belum naik kereta jg banyak banget kereta cikarang angke momen seperti ini bisa buat para oknum pencopet ataupun pelecehan seksual beraksi,3
Mon Apr 07 16:26:02 +0000 2025,@CommuterLine emang bener mesti ke pusat dlu di Juanda buat nanganin ginian?? ga bisa ditanganin di stasiun gitu asal ada Security dan staf kalian? wow shame on you lahh... udah gada ruang aman kalo gini mah di KCI. @KAI121 tuh atensi anak usaha lu,CommuterLine,in,https://x.com/undefined/status/1909281524945764592,Pelayanan,44,emang bener mesti pusat dlu juanda buat nanganin ginian bisa ditanganin stasiun gitu asal security staf kalian wow shame on you lahh gada ruang aman kalau gin mah kci tuh atensi anak usaha kamu,emang bener mesti ke pusat dlu di juanda buat nanganin ginian tidak bisa ditanganin di stasiun gitu asal ada security dan staf kalian wow shame on you lahh sudah gada ruang aman kalau gini mah di kci tuh atensi anak usaha kamu,2
Fri Dec 20 00:06:55 +0000 2024,@CommuterLine Tadi diinfo cs on train nya cuma tertahan kalo tertahan SOP nya cuma gitu aja? Ga disebut jelas alasannya apa? Better dijelasin deh drpd org nunggu udh pada sensi td org org. @CommuterLine,CommuterLine,in,https://x.com/undefined/status/1869897232037912897,Pelayanan,34,tadi info customer service on train nya cuma tahan kalau tahan sop nya cuma gitu tidak sebut jelas alas apa better dijelasin deh drpd orang nunggu pada sensi td orang orang,tadi diinfo customer service on train nya cuma tertahan kalau tertahan sop nya cuma gitu saja tidak disebut jelas alasannya apa better dijelasin deh drpd orang nunggu sudah pada sensi td orang orang,2
Mon Feb 03 00:11:40 +0000 2025,@CommuterLine kereta lo yg 6007-6008 telat 10 menit jing nyampe kranji 6.41 harusnya 6.31 udh lama nunggunya telat pula mikir tolol,CommuterLine,in,https://x.com/undefined/status/1886205878883475815,Keterlambatan,21,kereta kamu rentang angka telat angka menit jing nyampe kranji waktu jam harus waktu jam lama nunggunya telat mikir tolol,kereta kamu yang rentang_angka telat angka menit jing nyampe kranji waktu_jam harusnya waktu_jam sudah lama nunggunya telat pula mikir tolol,0
Wed Jul 30 09:35:31 +0000 2025,@CommuterLine 5126B tujuan Cikarang itu aslinya sampe Matraman jam berapa sih? Di app biasanya 16.34 realnya dtg 16.31 atau 32 eh hari ini 16.27 udh nyampe jadi ga kebagian deh kereta selanjutnya 16.44 anjir lah nunggu 17 menit sampe Bekasi doang pula hufff,CommuterLine,in,https://x.com/undefined/status/1950490428144529862,Keterlambatan,43,5126b tuju cikarang asli matraman jam berapa sih app biasa waktu jam real dtg waktu jam angka eh hari waktu jam nyampe jadi bagi deh kereta lanjut waktu jam anjir lah nunggu angka menit bekas pula hufff,5126b tujuan cikarang itu aslinya sampai matraman jam berapa sih di app biasanya waktu_jam realnya dtg waktu_jam atau angka eh hari ini waktu_jam sudah nyampe jadi tidak kebagian deh kereta selanjutnya waktu_jam anjir lah nunggu angka menit sampai bekasi saja pula hufff,0
Mon Sep 30 02:07:47 +0000 2024,@CommuterLine pelayanannya makin hari makin parah aja sering ketahan kipasnya panas bgt di rush hour. Sampe kantor lepek udah kaya org mandi.,CommuterLine,in,https://x.com/undefined/status/1840574228833370515,Pelayanan,22,layan makin hari makin parah sering tahan kipas panas banget rush hour kantor lepek kaya orang mandi,pelayanannya makin hari makin parah saja sering ketahan kipasnya panas banget di rush hour sampai kantor lepek sudah kaya orang mandi,2
Thu Dec 04 23:57:43 +0000 2025,@CommuterLine krl dr jogja knapa tuh min kok bisa telat?,CommuterLine,in,https://x.com/undefined/status/1996730669507268710,Keterlambatan,10,krl jogja knapa tuh admin kok telat,krl dari jogja knapa tuh admin kok bisa telat,0
Mon Dec 29 23:07:25 +0000 2025,@CommuterLine min ini kok kereta dari arah jakarta ketahan lama banget di depok baru??,CommuterLine,in,https://x.com/undefined/status/2005777706387226705,Keterlambatan,14,admin kok kereta arah jakarta tahan lama banget depok baru,admin ini kok kereta dari arah jakarta ketahan lama banget di depok baru,0
Sun Oct 22 09:28:35 +0000 2023,@CommuterLine @kegblgnunfaedh ga tegas mint bahaya tuh org mabok kok di bolehin masuk.,CommuterLine,in,https://x.com/undefined/status/1716023736254750931,Keamanan,13,tegas mint bahaya tuh orang mabok kok bolehin masuk,tidak tegas mint bahaya tuh orang mabok kok di bolehin masuk,3
Mon Sep 08 00:40:26 +0000 2025,@CommuterLine Jadwal kereta hari pagi ini ke arah Rangkasbitung telatnya parah banget sampe 25 menit. Bikin telat masuk kerja. Kacauu https://t.co/PvXLtMSWCQ,CommuterLine,in,https://x.com/undefined/status/1964851285116789081,Keterlambatan,21,jadwal kereta hari pagi ke arah rangkasbitung telat parah banget angka menit bikin telat masuk kerja kacauu,jadwal kereta hari pagi ini ke arah rangkasbitung telatnya parah banget sampai angka menit bikin telat masuk kerja kacauu,0
Mon May 27 00:51:35 +0000 2024,@CommuterLine @wahyukurniawan5 Apaan normal woy ini numpuk bgt di Depok Baru mana kebanyakan 8 gerbong doang. Normal darimaneeeeee,CommuterLine,in,https://x.com/undefined/status/1794894183901298864,Kepadatan,18,apa normal woy numpuk banget depok baru mana banyak angka gerbong normal darimaneeeeee,apaan normal woy ini numpuk banget di depok baru mana kebanyakan angka gerbong saja normal darimaneeeeee,1
Mon Jan 20 08:45:50 +0000 2025,@CommuterLine @perkeretaapian Baik terima kasih. Lumayan basah dan licin kalau pas lagi hujan deres dan penuh penumpang. Yang dua gerbong depan ga bs geser dulu pas mau turun,CommuterLine,in,https://x.com/undefined/status/1881261845128073318,Keamanan,28,baik terima kasih lumayan basah licin kalau pas hujan deres penuh tumpang dua gerbong depan bs geser dulu pas mau turun,baik terima kasih lumayan basah dan licin kalau pas lagi hujan deres dan penuh penumpang yang dua gerbong depan tidak bs geser dulu pas mau turun,3
Mon May 27 00:35:23 +0000 2024,@CommuterLine Numpuk bgt weyy pondok cina mana masuk kereta 8 gerbong terus,CommuterLine,in,https://x.com/undefined/status/1794890105335038012,Kepadatan,12,numpuk banget weyy pondok cina mana masuk kereta angka gerbong terus,numpuk banget weyy pondok cina mana masuk kereta angka gerbong terus,1
Tue Sep 10 12:07:58 +0000 2024,@CommuterLine @KAI121 4078 delay 15 menit tiba bekasi timur kemarin 4078 delay 20 menit skr delay 15 menit. Makin bodo saja KCI dalan mengatur perjalanan KRL.waktu pelanggan di anggap tidak penting oleh KCI. Jelas KCI makin bodo. https://t.co/wf8MtXJW2o,CommuterLine,in,https://x.com/undefined/status/1833477512497926454,Keterlambatan,38,angka delay angka menit tiba bekas timur kemarin angka delay angka menit skr delay angka menit makin bodo kci dal atur jalan krl waktu langgan anggap penting kci jelas kci makin bodo,angka delay angka menit tiba bekasi timur kemarin angka delay angka menit skr delay angka menit makin bodo saja kci dalan mengatur perjalanan krl waktu pelanggan di anggap tidak penting oleh kci jelas kci makin bodo,0
Thu Jul 06 13:42:56 +0000 2023,@CommuterLine @mrkingwic @AnkerTwiter Min ini kenapa deh kereta ke Bekasi jd jarang gini kan stasiun jadi membludak ga bahaya ta?,CommuterLine,in,https://x.com/undefined/status/1676949856630476802,Kepadatan,20,admin kenapa deh kereta bekas jadi jarang gin kan stasiun jadi membludak bahaya ta,admin ini kenapa deh kereta ke bekasi jadi jarang gini kan stasiun jadi membludak tidak bahaya ta,1
