full_text,label
@CommuterLine min asli ini krl rangkas - tn abang yg jam 6.49 dari cisauk gerbong 2 ac nya angin doang ga dingin kondisi masih belum penuh penumpang loh. Tiap hari kereta yg sama panas terus di gerbong 2. Enakan kereta lama ac lebih dingin,Pelayanan
@CommuterLine Keberangkatan kalian berdasarkan jadwal ga? Kok bisa 1159B berangkat 2 menit lebih cepet. Kalo ga delay lebih cepet kenapa? https://t.co/nV55iROD6I,Keterlambatan
@CommuterLine Lah depannya aman 1639A posisi udah di palmerah sedangkan 1641A masih berangkat jurangmangu gausah ngelak 1641A yg bikin telat kereta belakangnya,Keterlambatan
@CommuterLine plis min ini kenapa kereta tertahan trsss di bekasi,Keterlambatan
@CommuterLine kebisaan hr gini keretanya dikurangin + cm 8 gerbong mulu. Ngotak dikit lah alasannya sesuai kebutuhan operasional. Kl sesuai mana mgkin penumpang numpuk parah di peron?? Medit bgt asli. Cb suru pejabat kalian nyobain kereta yg sesuai kebutuhan operasional ini,Kepadatan
@CommuterLine Tidak muncul notif apapun dari balance reader min tadi sudah dibantu jg sama petugasnya tapi tetap tidak bisa dipakai. Adakah solusinya min?,Pelayanan
@CommuterLine min mohon infonya kenapa peron 5 6 kok padet banget penumpang susah keluar masuk.,Kepadatan
@CommuterLine gangguan di pesing sekarang stuck di bojong indah. Ga tau sampe kapan,Keterlambatan
@CommuterLine jadwal baru gapeka masih dievaluasi lg kan ya min? Udah lah balikin jadwal lama aja yang ada bukan makin nyaman tapi makin pepes min. Naik kereta 8.04 dr rawabuntu udah full pack.,Kepadatan
@CommuterLine Menyelesaikan masalah dengan masalah...saat jam² pulang kantor diperon jalur 5 dan 6 jadi lautan manusia lebih serem dari stasiun Manggarai,Kepadatan
@CommuterLine kebiasaan kereta line biru nih klo berenti di cakung ma bekasi lama bgt ky nunggu dajjal turun ke bumi,Keterlambatan
@CommuterLine Iya ga nyaman emang. Pada numpuk biasanya pagi ada 3 krl ini penumpang 3krl jadi 1 di 1 krl numpuk. Udah pada orang2nya,Kepadatan
@CommuterLine Jangan cuma bangunan yang di urusin aja!! Jadwal tuh yang di urusin sering kacau nggak pernah on time !! Sering banget bikin telat penumpang!! Banyakin armada kereta bukannya bangunan aja!!,Keterlambatan
@CommuterLine Tangerang-Duri KA 1929A gerbong 8 Dan skrg jg Duri-Tangerang KA 1988A gerbong 5 min acnya mati semua penumpang penuh pengap bgttt!,Kepadatan
@CommuterLine Berarti tujuan Tanah Abang/Bekasi/Cikarang dari Duri kosong 15 menit? 06.16 baru ada lagi 06.31? Itu peron stasiun Duri ga nampung limpahan orang yang nunggu di Peron 2 dengan yang datang di Peron 1. Dorong-dorongan berbahaya.,Keamanan
@CommuterLine Bbrapa kali penyelesaian kalian reaktif ga jelas sih. Kalian yg announced tapi kalian juga yg ga mau investigasi. Kelakuan bos2 jelek kalian tuh ngasal. Mininal bisa diberikan petugasnya untuk mengganti lalu kasih SP Buset ini langsung pecat bos kalian meh.,Pelayanan
@CommuterLine dispatcher kalian gimana sih makin amburadul buat jadwal seharusnya di jam sore office hour lintas cikarang/bekasi via manggarai diperbanyak kereta nya liat tuh penumpang numpuk banyak di st Angke Duri Tn abang nunggu kereta sampe 30 menit belum lewat .,Kepadatan
@CommuterLine Selamat pagi.. Saran untuk jalur 5&amp;6 stasiun tanah abang harap escalator di situasional kan. Saat kereta tiba di tanah abang jam berangkat kerja di buat satu arah naik semua hingga tidak terjadi penumpukan dan dorong-dorongan para penumpang. Semoga terrealisasikan,Keamanan
@CommuterLine Ini kenapa pas rush hour kereta 1768 dan 1770 selisih 20 menit???? Tadi di peron 5-6 sampe rusuh karna penuh penumpang yang menunggu. Ada anak kecil yang tergencet!!!!,Keamanan
@CommuterLine auto telat ini kalau kereta tidak datang2. Makin lama tertahan di depok semakin gabisa naik yang dari lenteng agung. Kok bisa kendalanya di rush hour begini,Kepadatan
@CommuterLine Astaga min ini sy udh jd pepes kejepit,Kepadatan
@CommuterLine @buburrayam12 WOI @CommuterLine ANJING JAWABAN LU KG MEMBANTU ANJING HARUSNYA LU KASI SOLUSI ANJING STASIUN BELUM SIAP LU PAKSA GUNAKAN CUMA BINATANG KAYAK LU YG JAWABANNYA CUMA COPAS DAN NGASAL ANJING.,Pelayanan
@CommuterLine @KAI121 Efek sok2an bikin jadwal THB-TGS 1 jam 9 menit tpi tidak disesuaikan dgn sarana &amp; prasarananya ya gini KA 1651 telat woy 10 menit telat 10 menit itu sama aja lu numpukin 2 kereta jadi 1 https://t.co/lTkiA3p8er,Kepadatan
@CommuterLine ini KRL 1772 THB-RK Sudah 10 menit berhenti Di Pondok Ranji ada masalah apa yak? Mana Lagi padet banget karena jam pulang kerja,Kepadatan
@CommuterLine Gangguan mulu kereta kontol,Keterlambatan
@CommuterLine bisa nya org ninggalin sampah dikereta begini ‍️ cukup orang lain aja kamu jangan yaa wkwkwk https://t.co/yypwuIZaIk,Kebersihan
@CommuterLine min tp krl tn abg-rangkas 14.11 (jdwl aslinya) masih delay sihh malah dtg sekitar 14.23 an,Keterlambatan
@CommuterLine min kayanya perlu ada tindak tegas buat orang yg pake pin hamil palsu di kursi prioritas. bbrp kali nemu orang make pin hamil palsu tanpa logo KAI. mau lapor tp jarang ada petugas dii gerbong kasian sama orang yg beneran butuh kursi prioritas https://t.co/pfxM7L371B,Pelayanan
@CommuterLine @cristianebianto Normal? Apanya? Gak lihat penumpukan penumpang di Tebet dan Manggarai kayak apa? 20 menit nunggu kereta arah jakarta kota di tebet lho. Peak hours cok ada bgt gilanya,Kepadatan
@CommuterLine KAMI PENUMPANG TANGERAG TRANSIT DI DURI ITU NAIK TANGGA TURUN TANGGA LOH SAMPE DORONG DORONGAN SERASA GA SEPERTI MANUSIA KAMI DORONGAN DORONGA ITU LANTAS KRL TRANSIT YG KE CIKARANG DISURUH CEPAT BERANGKAT DR DURI KALIAN KCI PUNYA PIKIRAN GA?,Keamanan
@CommuterLine lambat bgt. minimal kalo ada perubahan jadwal/keterlambatan kereta tuh info kocak,Pelayanan
@CommuterLine Itu kereta yang di parung jalanin dulu ga usah nunggu kereta yang dari tigaraksa lewat cepetan https://t.co/rUDPfOEEN1,Keterlambatan
@CommuterLine @noonayoubine Lu lelet min ini krl makin burukk padahal kriteria calon pegawainya milih spek dewa. Krl arah jakarta kita keberamgkatan 6.50 dari depok waktunya jadi ga jelas letahan di pocin sama UI. ALASANNYA SAMA KETAHAN DI JALUR PADAHAL JALURNYA DOUBLE,Keterlambatan
@CommuterLine @KAI121 @perkeretaapian WOI ANJING GARA2 5519B TELAT 10 MENIT DAN PADAT PARAH LU BUAT KESEMPATAN KE PELECEHAN SEKSUAL BARU AJA TERJADI PELECEHAN SEKSUAL DI RANGKAIAN 8 5519B KAI DAN DJKA HARUS BERTANGGUNG JAWAB SEMUA KARENA KAI PRIORITAS TERUS KAJJ.,Keamanan
@CommuterLine edun ketahan sinyal masuk manggarai aja sampe 10 menit padahal cuma sampe manggarai doang ni kereta,Keterlambatan
@CommuterLine Min keretanya ngerem mendadak mulu deh sepanjang perjalanan ampe pada jatoh ini di gerbong (Jurangmangu-tanah abang jam 7.29 di jurangmangu),Keamanan
@CommuterLine Lelet citayam-kalibata berdiri dan nyender doang. Dibangunin diteriakin pada pura pura tidur. Dapat menemui security gimana? Turun kereta dulu?,Pelayanan
@CommuterLine kasian banget liat video ada ibu di suruh turun karna anak rewel parah banget si petugasnya,Pelayanan
@CommuterLine @Lyraauliakss @jalur5_ @erickthohir Min pintu keluar stasiun bogor kanan kiri banyak pedagang yg memakan jalan pejalan kaki selain jd sulit jg rawan copet. Mohon di tertibkan.. Makasih,Keamanan
@CommuterLine bapak/ibu commuter line YTH kenapa kok masih selalu lama nunggu kereta kearah tujuan bekasi via manggarai ini? Di st senen selalu lama kenapa ya kalo boleh tau? Molor nya sampe 30-40menit loh?,Keterlambatan
@CommuterLine 1015B Bogor-Manggarai dijadwal harusnya 07.57 baru ada 08.02 1179B Bogor-Jakarta Kota harusnya 08.02 baru ada 08.13 telat 5 menit telat 11 menit. Kaga ngotak bgt. Dikira badan ga sakit gencet2an didalem krl mana sumpek!!! Benahin pak!! @prabowo,Kepadatan
@CommuterLine bpk/ibu tolong SF 8 tidak perlu maju dong. Ini di Depok Lama jadi kacau krn gb paling belakang pas dengan tangga jadi kepotong sisa seprapat peron. Kacau kawan naiknya jadi tolong balikin normal aja tidak perlu maju. Thanks! Ijin tag @InfoKRL @CurhatKRL,Pelayanan
@CommuterLine tolong kecoa jermannya di kondisikan. https://t.co/OD4LF7FvOe,Kebersihan
@CommuterLine min ini delay kereta arah Bekasi 10 menit sendiri yaa hari ini? https://t.co/pFWsVeIMvF,Keterlambatan
@CommuterLine kasih estimasi dong kalo gangguan lama banget ini kagak jalan jalan kereta arah bogor,Keterlambatan
@CommuterLine jadwal lu sampah tai,Keterlambatan
@CommuterLine Lu sebelum bikin jadwal baru pake riset atau survei dulu gitu ga si? Aneh bgt di jam2 crowded malah kereta dikurangi numpuk sesak di stasiun + keretanya,Kepadatan
@CommuterLine mint ini krl arah cikarang knp lama bgt mint telat ke kantor lagi inimah,Keterlambatan
@CommuterLine Ini parah sih bikin numpuk di stasiun kbnyk jdwalnya manggrai dr pd ps senen . Sungguh keterlaluan ! Apalgi aplikasi eror trs tdk bermanfaat !,Kepadatan
@CommuterLine min di peron pangjay - kota ada kucing dibawah peronnya mungkin dia gabisa manjat takut kelindes tolong info ke petugas pangjay min saya udh naik kereta,Keamanan
@CommuterLine gjls bgt di peron 3 di manggarai dari jam 19:56 jdi 20:02 trs jdi 20:09 sumpah ini numpuk bgt gila,Kepadatan
@CommuterLine 5523B harusnya masuk cib 08.43 ini baru masuk 08.57 ini bodo apa bego sich kaga pagi atau siang telat melulu gimana 01 juni akan ada penambagan jadwal KAJJ makin telat aja KRL.,Keterlambatan
@CommuterLine halo kenapa krl ke arah cikarang kalo berhenti di stasiun bekasi lama sekali yaa? Kondisinya penuh soalnya kalau berhenti lama kami sesak tolong min jangan lama2 kalau berhenti di st. Bekasi,Kepadatan
@CommuterLine 4082 masuk MRI dan semakin padat di MRI pelanggan sudah numpuk di peron. Impact yg ngatur rangkaian kg bisa.,Kepadatan
@CommuterLine KA 5525 paling sering ngaret.. nggak pernah on time.. nggak pernah tepat waktu.. Kenapa ya?? KRL bisa ya kayak angkot ngetem lama.. mau sampai kapan kayak gitu nggak ada evaluasinya?,Keterlambatan
@CommuterLine ini diantara peron 12 sama peron 13 stasiun manggarai kalo lg nunggu kereta kerasa bgt loh geter/goyang. Ga rawan ambruk kan ya?,Keamanan
@CommuterLine Yaaaa masih belajar petugasnya semua.....penangan untuk.kena dampak kayaknya pasrah yaaaa......itu layanan indonesia tetap tidak akan maju.....yg bermaslah lainnya...lainnya harus ada second way biar tidak kena dampak terlalu panjang.........udah krl di pendekin bermaslah pula,Pelayanan
@CommuterLine Min line cikarang dari manggarai ngaret lagi nih telat bener harusnya 07.32 udh berangkat eh ini jam brp baru ada tolong dibenahi min udh keseringan soalnya,Keterlambatan
@CommuterLine Krl tujuan bogor klo dah malem gini tolong donk dibanyakin atau selang waktu nya gak terlalu lama ini penumpang numpuk drtd di juanda berdatangan trus malah yg dtg jkt kota mulu udah 3x,Kepadatan
@CommuterLine Ya ini salah satu bentuk kritik dari pelanggan. Ini rawan sekali kalo malam apa ga bisa barang semeter difasilitasi untuk pejalan kaki? Tolong dievaluasi segera. https://t.co/TWl3eartfN,Keamanan
@CommuterLine @warmell Bener nih sudimara dibedain aja deh. Padet banget.. seseknya di sudimara min,Kepadatan
@CommuterLine min serius ini pada telat kreta? Numpuk di Depok nih.. terus semua 8 gerbong. Diatur lgi la kasih 12 gerbong dan jangan telat.,Keterlambatan
@CommuterLine Ya Allah Mau buka puasa ini Udah pasti numpuk dah tuh di tanabang,Kepadatan
@CommuterLine Semangat pagi dan selamat beraktivitas juga min.. Untuk sblmnya di stasiun batu ceper di mohon agar petugas security nya lebih ramah lagi dan memberi pelayanan yg terbaik semoga kedepan nya bisa diperbaiki,Pelayanan
@CommuterLine hopefully in the future bisa tambah frekuensi kereta line rangkasbitung - tanahabang yaa agak jomplang line bogor - manggarai 5 menit sekali meanwhile rangkasbitung line 10 menit sekali. keretanya jadi penuh bgtt sampe sesek napas gencetnya jam 6-9 pagi real https://t.co/U3DPdrAJ9u,Kepadatan
@CommuterLine min kereta arah manggarain mana nih? Nunggu di duri jam segini gaada. Di aplikasi juga gaada yang gerak di menu posisi kereta,Pelayanan
@CommuterLine min ini ada gangguan atau apa ya? Di stasiun gondangdia penumpang numpuk banget. Ga biasa nya,Kepadatan
@CommuterLine @ramadew_ Efeknya kepada penumpang transit ke jurusan lain penumoamg jd numpuk lho..pikiran lah..mentang2 memonopoli,Kepadatan
@CommuterLine min kenapa krl delay dari bekasi timur - cikarang?,Keterlambatan
@CommuterLine tolong dieval lg dong jdwlnya. Kp bandan arah ke manggarai dr jam 06.57 kereta br dtng 07.31. Pdhl lg jam rush hour yg org ngejar buat brngkt kerja. Kereta feeder jg dtngnya lama dan ga lngsng brngkt. 5040A cuma di jalur 1 ga angkut penumpang. Gimana sih,Keterlambatan
@CommuterLine yang bener aja overload stasiun palmerah kereta gangguan dan bubaran bola https://t.co/jDozMxTxgJ,Kepadatan
@CommuterLine halo kereta nambo jalannya lama banget nih. Tolong jangan jalan dulu ya kereta th priok 07.30,Keterlambatan
@CommuterLine telat mulu nih kereta pemberangkatan dari bekasi via manggarai ke kp bandan yg harusnya jam 7:50an malah ga ada GIMANA SIH,Keterlambatan
@CommuterLine Pagi ini yang dari bogor ke Manggarai kenapa delay bisa 10 menit? Emang normalnya selalu delay? Kalian ga punya jadwal?,Keterlambatan
@CommuterLine Min ini beneran delay nya 1 jam ini? https://t.co/XJUsKg0R6E,Keterlambatan
@CommuterLine @txtdrjkt Lah ga da petugasnya? Mbok ya dikasih arahan lewat halo2,Pelayanan
@CommuterLine masukan aja Line Tangerang di atas jam 20.00 kan headway nya di atas 30 menit bahkan lebih ... Tolong kasih kreta yg 10 gerbong. Jgn yg 8 Penumpang numpuk. Berdiri nunggu lbh dr 30 menit nunggu kreta di tambah hrs berdesak2an di kreta. @KAI121 https://t.co/L0rWUaNPUZ,Kepadatan
@CommuterLine @hansdavidian Info eskalator rusak itu bahaya jika digunakan manual bisa ambrol lalu isdet dah orang2.,Keamanan
@CommuterLine min stasiun tebet toilet cowo nya jorok banget sama lingkungan diluarnya juga meresahkan tolong di atasi,Kebersihan
@CommuterLine min kok kereta arah Bogor lama banget ya? aku di pocin nunggu yang dtg arah mau ke jakarta trus. ada apa yaa?,Keterlambatan
@CommuterLine kondisi peron di Stasiun Manggarai bikin rawan kepleset min https://t.co/62tYysvmyD,Keamanan
@CommuterLine Min ada gangguan apa nih? di tanah abang numpuk banget,Keterlambatan
@CommuterLine serem banget stasiun tanah abang jadi numpuk noh hadehhh,Kepadatan
@CommuterLine Semenjak rute ganti kereta arah tn abang dan sebaliknya jd lama banget. Sering banget tuh numpuk di manggarai sekalinya ada kereta barengan tuh peron 6-7. Eh berangkatnya juga ga beda lama. Jd pd akhirnya numpuk lg org nya,Kepadatan
@CommuterLine admin tadi saya habis menyaksikan ada bapak2 pipis di stasiun posisinya ga ada security saat saya mau lapor posisi di stasiun Manggarai peron 9&amp;10 di balik portal itu. Bisa tolong ditindaklanjuti gak admin biar tidak terulang kejadian tersebut. Terima kasih. https://t.co/mk1FGdHNtp,Kebersihan
@CommuterLine KA 5158B udah ada 20 menitan lebih ditahan di Bekasi @kai121 Pandalungan ama Brantas Tambahan juga ditahan lama. Ada gangguan apaan ini?,Keterlambatan
@CommuterLine please lah jadwal kereta pagi di tambah. Ini dari 06.05 loncat ke 06.20 . Gimana gak numpuk kaya pepesan di kereta,Kepadatan
@CommuterLine Telat. Ini orang2 udah pada otw kena potong gaji. Perbaikan kok di rush hour ga dipikirin apa dampaknya ke orang banyak.,Kepadatan
@CommuterLine Kondisi kereta pagi same like yesterday ya penuh dan panas ga sedingin Transjakarta keberangkatan jam 06.21 dari Bojong kemaren 06.24 sih (gak konsisten udah biasa) dan kereta belakangnya jam 06.32 kok ya jauh banget ya helo jadi menumpuk nih penumpang mana cuma 8 rangkaian.,Kepadatan
@CommuterLine Hey ka 6011 udah telat parah banget ini,Keterlambatan
@CommuterLine min knp kereta bekasi - angke jam 06:15 selalu tidak ontime berangkatnya ya nunggu kereta dr cikarang dulu lama,Keterlambatan
@CommuterLine kereta lu telat lg bos!,Keterlambatan
@CommuterLine keretanya telat muluuu,Keterlambatan
@CommuterLine kenapa ya sekarang berhenti di st serpong nya lama banget?? udah 3 kali loh stuck 15 menitan begini? jam kerja jam 7 pagi jadi bikin ngaret tau gak. kereta rangkas yg baru dateng aja sampe jalan duluan ini kereta tanah abang masih stuck. tolong dong makan waktu tau,Keterlambatan
@CommuterLine Seharusnya di informasikan bila ada gangguan.jadi bisa beralih ke akomodasi laen nya.ini saya udah nunggu hampir 1jam ga ada info. Nanya sama security kenapa baru di jawab ada gangguan.parah banget stasiun bandan ini,Keterlambatan
@CommuterLine Min ko masih lama bgt ya nunggu kereta arah angke?? di manggarai udah 30 menit an ini,Keterlambatan
@CommuterLine Green line selalu terlambat ya? 5 menit terlambat datang artinya dgn transit dan jadwal kereta jalur lain itu akan berdampak minimal 30 menit terlambat sampai kantor. jangan alasan kereta batu bara kereta barang atau apapun kr ini berarti kemampuan manajemeni waktu BURUK.,Keterlambatan
@CommuterLine @dhieferdia Daripada solusinya naik KA berikutnya mendingan nambah armada deh. Nggak seharusnya transportasi publik itu sampai harus berdesakan begitu,Pelayanan
@CommuterLine Setiap pagi berharap biar kereta dtg tepat waktu dan gk berenti lama di st jatinegara dan st mangarai Tp kayaknya emang gk bisa berharap apalagi ama kai Mau tmbah banyak jalur jg sama aja gk ada bedanya tuh alur keretanya tetap aja lama nunggu antrianlah telat gr2 kereta mulu,Keterlambatan
@CommuterLine bisa ga kereta baru nya masinis nya di suruh bawa keretanya cepetan.. sumpah telat banget beda 15 menit . Kalo mau latihan pake simulator masinisnya bukan di saat jam kerja,Keterlambatan
@CommuterLine @sancfuary Tuh penumpang numpuk gara2 jadwal kalian berantakan Min..,Kepadatan
@CommuterLine Tolong dong dibilangin petugasnya. Saya jadi kelewat kereta yg saya perlu krn PETUGASNYA NGOBROL DEPAN PINTU KERETA!!!!!!!!!,Pelayanan
@CommuterLine tolong kiranya di buatkan jadwal atau kebijakan rangkaian 12 kereta di pagi hari jam padat kami setiap pagi harus rela desak dan sesak belum lagi dengan tambahan delay. Jangan hanya fokus pada pemasukan saja tapi perbaikan pelayanan ! Thanks.,Kepadatan
